year,sido,sigungu,vehicle_type,manufacturer,model_name,national_subsidy,local_subsidy,total_subsidy
2026,경북,김천시,경·소형,현대자동차,캐스퍼 일렉트릭 항속형 15인치,490.0,553.0,1043.0
2026,경북,김천시,경·소형,현대자동차,캐스퍼 일렉트릭 항속형 17인치(라운지포함),490.0,553.0,1043.0
2026,경북,김천시,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치,514.0,529.0,1043.0
2026,경북,김천시,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치 빌트인 캠 미적용,514.0,529.0,1043.0
2026,경북,김천시,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 19인치,459.0,472.0,931.0
2026,경북,김천시,일반승용,현대자동차,코나 일렉트릭 2WD 스탠다드 17인치,437.0,450.0,887.0
2026,경북,안동시,일반승용,BMW,MINI Aceman E,400.0,412.0,812.0
2026,경북,안동시,일반승용,BMW,MINI Aceman SE,400.0,412.0,812.0
2026,경북,안동시,일반승용,BMW,MINI Cooper SE,396.0,407.0,803.0
2026,경북,안동시,일반승용,BMW,MINI Countryman E,217.0,223.0,440.0
2026,경북,안동시,일반승용,BMW,MINI Countryman SE ALL4,203.0,209.0,412.0
2026,경북,안동시,일반승용,BMW,MINI JCW Aceman E,197.0,202.0,399.0
2026,경북,안동시,일반승용,BMW,MINI JCW E,191.0,196.0,387.0
2026,경북,안동시,일반승용,BMW,i4 M60 LCI (71HD),233.0,239.0,472.0
2026,경북,안동시,일반승용,BMW,i4 eDrive 40 LCI(21HD),244.0,251.0,495.0
2026,경북,안동시,일반승용,BMW,i4 eDrive 40 LCI(61HD),256.0,263.0,519.0
2026,경북,안동시,일반승용,BMW,i5 eDrive 40,262.0,269.0,531.0
2026,경북,안동시,일반승용,BMW,iX1 eDrive20,212.0,218.0,430.0
2026,경북,안동시,일반승용,BMW,iX1 xDrive30,192.0,197.0,389.0
2026,경북,안동시,일반승용,BMW,iX2 eDrive20,214.0,220.0,434.0
2026,경북,안동시,일반승용,BMW,iX3 50 xDrive,275.0,283.0,558.0
2026,경북,안동시,일반승용,기아,EV3 GT,248.0,255.0,503.0
2026,경북,안동시,일반승용,기아,EV3 롱레인지 2WD 17인치,555.0,571.0,1126.0
2026,경북,안동시,일반승용,기아,EV3 롱레인지 2WD 19인치,555.0,571.0,1126.0
2026,경북,안동시,일반승용,기아,EV3 롱레인지 4WD 19인치,539.0,555.0,1094.0
2026,경북,안동시,일반승용,기아,EV3 스탠다드 2WD,469.0,483.0,952.0
2026,경북,안동시,일반승용,기아,EV4 GT,255.0,262.0,517.0
2026,경북,안동시,일반승용,기아,EV4 롱레인지 2WD 17인치,555.0,571.0,1126.0
2026,경북,안동시,일반승용,기아,EV4 롱레인지 2WD 19인치,555.0,571.0,1126.0
2026,경북,안동시,일반승용,기아,EV4 롱레인지 4WD 19인치,554.0,570.0,1124.0
2026,경북,안동시,일반승용,기아,EV4 롱레인지 GTL 2WD 19인치,555.0,571.0,1126.0
2026,경북,안동시,일반승용,기아,EV4 스탠다드 2WD 17인치,512.0,527.0,1039.0
2026,경북,안동시,일반승용,기아,EV4 스탠다드 2WD 19인치,481.0,495.0,976.0
2026,경북,안동시,일반승용,기아,EV5 GT,232.0,238.0,470.0
2026,경북,안동시,일반승용,기아,EV5 롱레인지 2WD,552.0,568.0,1120.0
2026,경북,안동시,일반승용,기아,EV5 롱레인지 4WD 18인치,499.0,513.0,1012.0
2026,경북,안동시,일반승용,기아,EV5 롱레인지 4WD 19인치,493.0,507.0,1000.0
2026,경북,안동시,일반승용,기아,EV9 GT,245.0,252.0,497.0
2026,경북,안동시,일반승용,기아,EV9 롱레인지 2WD 19인치,270.0,278.0,548.0
2026,경북,안동시,일반승용,기아,EV9 롱레인지 2WD 20인치,268.0,276.0,544.0
2026,경북,안동시,일반승용,기아,EV9 롱레인지 4WD 19인치,254.0,261.0,515.0
2026,경북,안동시,일반승용,기아,EV9 롱레인지 4WD 21인치,260.0,267.0,527.0
2026,경북,안동시,일반승용,기아,EV9 롱레인지 GTL 4WD 21인치,252.0,259.0,511.0
2026,경북,안동시,일반승용,기아,EV9 스탠다드,237.0,244.0,481.0
2026,경북,안동시,일반승용,기아,PV5 패신저 5인승 롱레인지,458.0,471.0,929.0
2026,경북,안동시,일반승용,기아,Pv5 WAV(비용 미지원),648.0,667.0,1315.0
2026,경북,안동시,일반승용,기아,Pv5 WAV(비용 지원),448.0,461.0,909.0
2026,경북,안동시,일반승용,기아,The all-new Kia Niro EV,489.0,503.0,992.0
2026,경북,안동시,일반승용,기아,더뉴EV6 롱레인지 2WD 19인치,570.0,587.0,1157.0
2026,경북,안동시,일반승용,기아,더뉴EV6 롱레인지 2WD 20인치,559.0,575.0,1134.0
2026,경북,안동시,일반승용,기아,더뉴EV6 롱레인지 4WD 19인치,561.0,577.0,1138.0
2026,경북,안동시,일반승용,기아,더뉴EV6 롱레인지 4WD 20인치,532.0,547.0,1079.0
2026,경북,안동시,일반승용,기아,더뉴EV6 스탠다드,501.0,516.0,1017.0
2026,경북,안동시,경·소형,기아,레이 EV 2WD 14인치 1인승 밴,457.0,516.0,973.0
2026,경북,안동시,경·소형,기아,레이 EV 2WD 14인치 2인승 밴,457.0,516.0,973.0
2026,경북,안동시,경·소형,기아,레이 EV 2WD 14인치 4인승 승용,457.0,516.0,973.0
2026,경북,안동시,일반승용,메르세데스벤츠코리아,EQA 250(Facelift),190.0,195.0,385.0
2026,경북,안동시,일반승용,메르세데스벤츠코리아,EQB 300 4MATIC(Facelift),154.0,158.0,312.0
2026,경북,안동시,일반승용,메르세데스벤츠코리아,EQB 300 4MATIC(Facelift)(CY25/2),162.0,166.0,328.0
2026,경북,안동시,일반승용,볼보자동차코리아,볼보 EX30 Single Motor ER,247.0,254.0,501.0
2026,경북,안동시,일반승용,볼보자동차코리아,볼보 EX30CC Twin Motor Perf,222.0,228.0,450.0
2026,경북,안동시,일반승용,비와이디코리아,BYD ATTO 3,126.0,129.0,255.0
2026,경북,안동시,일반승용,비와이디코리아,BYD DOLPHIN,109.0,112.0,221.0
2026,경북,안동시,일반승용,비와이디코리아,BYD DOLPHIN Active,132.0,135.0,267.0
2026,경북,안동시,일반승용,비와이디코리아,BYD SEAL,169.0,174.0,343.0
2026,경북,안동시,일반승용,비와이디코리아,BYD SEAL Dynamic AWD,151.0,155.0,306.0
2026,경북,안동시,일반승용,비와이디코리아,BYD SEALION 7,152.0,156.0,308.0
2026,경북,안동시,일반승용,케이지모빌리티,토레스 EVX 18인치,354.0,364.0,718.0
2026,경북,안동시,일반승용,케이지모빌리티,토레스 EVX 18인치(2026),361.0,371.0,732.0
2026,경북,안동시,일반승용,케이지모빌리티,토레스 EVX 20인치,344.0,354.0,698.0
2026,경북,안동시,일반승용,케이지모빌리티,토레스 EVX 20인치(2026),354.0,364.0,718.0
2026,경북,안동시,일반승용,케이지모빌리티,토레스 EVX 2WD 18인치,327.0,336.0,663.0
2026,경북,안동시,일반승용,케이지모빌리티,토레스 EVX 2WD 20인치,312.0,321.0,633.0
2026,경북,안동시,일반승용,테슬라코리아,Model 3 Performance,200.0,206.0,406.0
2026,경북,안동시,일반승용,테슬라코리아,Model 3 Premium Long Range RWD,420.0,432.0,852.0
2026,경북,안동시,일반승용,테슬라코리아,Model 3 RWD,168.0,173.0,341.0
2026,경북,안동시,일반승용,테슬라코리아,Model 3 RWD(2025),168.0,173.0,341.0
2026,경북,안동시,일반승용,테슬라코리아,Model Y L AWD,210.0,216.0,426.0
2026,경북,안동시,일반승용,테슬라코리아,Model Y Long Range(2025),210.0,216.0,426.0
2026,경북,안동시,일반승용,테슬라코리아,Model Y Premium Long Range,210.0,216.0,426.0
2026,경북,안동시,일반승용,테슬라코리아,Model Y Premium RWD,170.0,175.0,345.0
2026,경북,안동시,일반승용,테슬라코리아,Model Y RWD(2025),170.0,175.0,345.0
2026,경북,안동시,일반승용,폭스바겐그룹코리아,ID.4 Pro,432.0,444.0,876.0
2026,경북,안동시,일반승용,폭스바겐그룹코리아,Q4 45 e-tron,206.0,212.0,418.0
2026,경북,안동시,일반승용,폭스바겐그룹코리아,Q4 Sportback 45 e-tron,206.0,212.0,418.0
2026,경북,안동시,일반승용,폭스바겐그룹코리아,Q6 e-tron performance,220.0,226.0,446.0
2026,경북,안동시,일반승용,폭스바겐그룹코리아,iD.5 Pro,473.0,487.0,960.0
2026,경북,안동시,일반승용,현대자동차,ELECTRIFIED G80,270.0,278.0,548.0
2026,경북,안동시,일반승용,현대자동차,ELECTRIFIED GV70 AWD 19인치,261.0,268.0,529.0
2026,경북,안동시,일반승용,현대자동차,ELECTRIFIED GV70 AWD 20인치,245.0,252.0,497.0
2026,경북,안동시,일반승용,현대자동차,GV60 스탠다드 2WD 19인치,285.0,293.0,578.0
2026,경북,안동시,일반승용,현대자동차,GV60 스탠다드 AWD 19인치,272.0,280.0,552.0
2026,경북,안동시,일반승용,현대자동차,GV60 스탠다드 AWD 20인치,261.0,268.0,529.0
2026,경북,안동시,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 19인치,564.0,580.0,1144.0
2026,경북,안동시,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 19인치 빌트인 캠 미적용,567.0,584.0,1151.0
2026,경북,안동시,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 20인치,559.0,575.0,1134.0
2026,경북,안동시,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 N라인 20인치,541.0,557.0,1098.0
2026,경북,안동시,일반승용,현대자동차,더 뉴 아이오닉5 2WD 스탠다드 19인치,483.0,497.0,980.0
2026,경북,안동시,일반승용,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 19인치,558.0,574.0,1132.0
2026,경북,안동시,일반승용,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 20인치,532.0,547.0,1079.0
2026,경북,안동시,일반승용,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 N라인 20인치,510.0,525.0,1035.0
2026,경북,안동시,일반승용,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 18인치,570.0,587.0,1157.0
2026,경북,안동시,일반승용,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 20인치,570.0,587.0,1157.0
2026,경북,안동시,일반승용,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 N라인 20인치,570.0,587.0,1157.0
2026,경북,안동시,일반승용,현대자동차,더 뉴 아이오닉6 2WD 스탠다드 18인치,560.0,576.0,1136.0
2026,경북,안동시,일반승용,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 18인치,570.0,587.0,1157.0
2026,경북,안동시,일반승용,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 20인치,553.0,569.0,1122.0
2026,경북,안동시,일반승용,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 N라인 20인치,537.0,553.0,1090.0
2026,경북,안동시,일반승용,현대자동차,스타리아 라운지 일렉트릭 7인승,229.0,235.0,464.0
2026,경북,안동시,일반승용,현대자동차,스타리아 리무진 일렉트릭 6인승,229.0,235.0,464.0
2026,경북,안동시,일반승용,현대자동차,아이오닉6 N,250.0,257.0,507.0
2026,경북,안동시,일반승용,현대자동차,아이오닉9 성능형 AWD,272.0,280.0,552.0
2026,경북,안동시,일반승용,현대자동차,아이오닉9 항속형 2WD,274.0,282.0,556.0
2026,경북,안동시,일반승용,현대자동차,아이오닉9 항속형 AWD,271.0,279.0,550.0
2026,경북,안동시,경·소형,현대자동차,캐스퍼 일렉트릭 기본형 15인치,490.0,553.0,1043.0
2026,경북,안동시,경·소형,현대자동차,캐스퍼 일렉트릭 크로스 17인치,487.0,550.0,1037.0
2026,경북,안동시,경·소형,현대자동차,캐스퍼 일렉트릭 항속형 15인치,490.0,553.0,1043.0
2026,경북,안동시,경·소형,현대자동차,캐스퍼 일렉트릭 항속형 17인치(라운지포함),490.0,553.0,1043.0
2026,경북,안동시,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치,514.0,529.0,1043.0
2026,경북,안동시,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치 빌트인 캠 미적용,514.0,529.0,1043.0
2026,경북,안동시,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 19인치,459.0,472.0,931.0
2026,경북,안동시,일반승용,현대자동차,코나 일렉트릭 2WD 스탠다드 17인치,437.0,450.0,887.0
2026,경북,구미시,일반승용,BMW,MINI Aceman E,400.0,412.0,812.0
2026,경북,구미시,일반승용,BMW,MINI Aceman SE,400.0,412.0,812.0
2026,경북,구미시,일반승용,BMW,MINI Cooper SE,396.0,407.0,803.0
2026,경북,구미시,일반승용,BMW,MINI Countryman E,217.0,223.0,440.0
2026,경북,구미시,일반승용,BMW,MINI Countryman SE ALL4,203.0,209.0,412.0
2026,경북,구미시,일반승용,BMW,MINI JCW Aceman E,197.0,202.0,399.0
2026,경북,구미시,일반승용,BMW,MINI JCW E,191.0,196.0,387.0
2026,경북,구미시,일반승용,BMW,i4 M60 LCI (71HD),233.0,239.0,472.0
2026,경북,구미시,일반승용,BMW,i4 eDrive 40 LCI(21HD),244.0,251.0,495.0
2026,경북,구미시,일반승용,BMW,i4 eDrive 40 LCI(61HD),256.0,263.0,519.0
2026,경북,구미시,일반승용,BMW,i5 eDrive 40,262.0,269.0,531.0
2026,경북,구미시,일반승용,BMW,iX1 eDrive20,212.0,218.0,430.0
2026,경북,구미시,일반승용,BMW,iX1 xDrive30,192.0,197.0,389.0
2026,경북,구미시,일반승용,BMW,iX2 eDrive20,214.0,220.0,434.0
2026,경북,구미시,일반승용,기아,EV3 GT,248.0,255.0,503.0
2026,경북,구미시,일반승용,기아,EV3 롱레인지 2WD 17인치,555.0,571.0,1126.0
2026,경북,구미시,일반승용,기아,EV3 롱레인지 2WD 19인치,555.0,571.0,1126.0
2026,경북,구미시,일반승용,기아,EV3 롱레인지 4WD 19인치,539.0,555.0,1094.0
2026,경북,구미시,일반승용,기아,EV3 스탠다드 2WD,469.0,483.0,952.0
2026,경북,구미시,일반승용,기아,EV4 GT,255.0,262.0,517.0
2026,경북,구미시,일반승용,기아,EV4 롱레인지 2WD 17인치,555.0,571.0,1126.0
2026,경북,구미시,일반승용,기아,EV4 롱레인지 2WD 19인치,555.0,571.0,1126.0
2026,경북,구미시,일반승용,기아,EV4 롱레인지 4WD 19인치,554.0,570.0,1124.0
2026,경북,구미시,일반승용,기아,EV4 롱레인지 GTL 2WD 19인치,555.0,571.0,1126.0
2026,경북,구미시,일반승용,기아,EV4 스탠다드 2WD 17인치,512.0,527.0,1039.0
2026,경북,구미시,일반승용,기아,EV4 스탠다드 2WD 19인치,481.0,495.0,976.0
2026,경북,구미시,일반승용,기아,EV5 GT,232.0,238.0,470.0
2026,경북,구미시,일반승용,기아,EV5 롱레인지 2WD,552.0,568.0,1120.0
2026,경북,구미시,일반승용,기아,EV5 롱레인지 4WD 18인치,499.0,513.0,1012.0
2026,경북,구미시,일반승용,기아,EV5 롱레인지 4WD 19인치,493.0,507.0,1000.0
2026,경북,구미시,일반승용,기아,EV9 GT,245.0,252.0,497.0
2026,경북,구미시,일반승용,기아,EV9 롱레인지 2WD 19인치,270.0,278.0,548.0
2026,경북,구미시,일반승용,기아,EV9 롱레인지 2WD 20인치,268.0,276.0,544.0
2026,경북,구미시,일반승용,기아,EV9 롱레인지 4WD 19인치,254.0,261.0,515.0
2026,경북,구미시,일반승용,기아,EV9 롱레인지 4WD 21인치,260.0,267.0,527.0
2026,경북,구미시,일반승용,기아,EV9 롱레인지 GTL 4WD 21인치,252.0,259.0,511.0
2026,경북,구미시,일반승용,기아,EV9 스탠다드,237.0,244.0,481.0
2026,경북,구미시,일반승용,기아,PV5 패신저 5인승 롱레인지,458.0,471.0,929.0
2026,경북,구미시,일반승용,기아,Pv5 WAV(비용 미지원),648.0,667.0,1315.0
2026,경북,구미시,일반승용,기아,Pv5 WAV(비용 지원),448.0,461.0,909.0
2026,경북,구미시,일반승용,기아,The all-new Kia Niro EV,489.0,503.0,992.0
2026,경북,구미시,일반승용,기아,더뉴EV6 롱레인지 2WD 19인치,570.0,587.0,1157.0
2026,경북,구미시,일반승용,기아,더뉴EV6 롱레인지 2WD 20인치,559.0,575.0,1134.0
2026,경북,구미시,일반승용,기아,더뉴EV6 롱레인지 4WD 19인치,561.0,577.0,1138.0
2026,경북,구미시,일반승용,기아,더뉴EV6 롱레인지 4WD 20인치,532.0,547.0,1079.0
2026,경북,구미시,일반승용,기아,더뉴EV6 스탠다드,501.0,516.0,1017.0
2026,경북,구미시,경·소형,기아,레이 EV 2WD 14인치 1인승 밴,457.0,516.0,973.0
2026,경북,구미시,경·소형,기아,레이 EV 2WD 14인치 2인승 밴,457.0,516.0,973.0
2026,경북,구미시,경·소형,기아,레이 EV 2WD 14인치 4인승 승용,457.0,516.0,973.0
2026,경북,구미시,일반승용,메르세데스벤츠코리아,EQA 250(Facelift),190.0,195.0,385.0
2026,경북,구미시,일반승용,메르세데스벤츠코리아,EQB 300 4MATIC(Facelift),154.0,158.0,312.0
2026,경북,구미시,일반승용,메르세데스벤츠코리아,EQB 300 4MATIC(Facelift)(CY25/2),162.0,166.0,328.0
2026,경북,구미시,일반승용,볼보자동차코리아,볼보 EX30 Single Motor ER,247.0,254.0,501.0
2026,경북,구미시,일반승용,볼보자동차코리아,볼보 EX30CC Twin Motor Perf,222.0,228.0,450.0
2026,경북,구미시,일반승용,비와이디코리아,BYD ATTO 3,126.0,129.0,255.0
2026,경북,구미시,일반승용,비와이디코리아,BYD DOLPHIN,109.0,112.0,221.0
2026,경북,구미시,일반승용,비와이디코리아,BYD DOLPHIN Active,132.0,135.0,267.0
2026,경북,구미시,일반승용,비와이디코리아,BYD SEAL,169.0,174.0,343.0
2026,경북,구미시,일반승용,비와이디코리아,BYD SEAL Dynamic AWD,151.0,155.0,306.0
2026,경북,구미시,일반승용,비와이디코리아,BYD SEALION 7,152.0,156.0,308.0
2026,경북,구미시,일반승용,케이지모빌리티,토레스 EVX 18인치,354.0,364.0,718.0
2026,경북,구미시,일반승용,케이지모빌리티,토레스 EVX 18인치(2026),361.0,371.0,732.0
2026,경북,구미시,일반승용,케이지모빌리티,토레스 EVX 20인치,344.0,354.0,698.0
2026,경북,구미시,일반승용,케이지모빌리티,토레스 EVX 20인치(2026),354.0,364.0,718.0
2026,경북,구미시,일반승용,케이지모빌리티,토레스 EVX 2WD 18인치,327.0,336.0,663.0
2026,경북,구미시,일반승용,케이지모빌리티,토레스 EVX 2WD 20인치,312.0,321.0,633.0
2026,경북,구미시,일반승용,테슬라코리아,Model 3 Performance,200.0,206.0,406.0
2026,경북,구미시,일반승용,테슬라코리아,Model 3 Premium Long Range RWD,420.0,432.0,852.0
2026,경북,구미시,일반승용,테슬라코리아,Model 3 RWD,168.0,173.0,341.0
2026,경북,구미시,일반승용,테슬라코리아,Model 3 RWD(2025),168.0,173.0,341.0
2026,경북,구미시,일반승용,테슬라코리아,Model Y L AWD,210.0,216.0,426.0
2026,경북,구미시,일반승용,테슬라코리아,Model Y Long Range(2025),210.0,216.0,426.0
2026,경북,구미시,일반승용,테슬라코리아,Model Y Premium Long Range,210.0,216.0,426.0
2026,경북,구미시,일반승용,테슬라코리아,Model Y Premium RWD,170.0,175.0,345.0
